path_in_repo,lang,model,filename,split
fake/ko/Chatterbox Multilingual/jane_eyre_34_f000024.wav,ko,Chatterbox Multilingual,jane_eyre_34_f000024,train
fake/ko/Chatterbox Multilingual/jane_eyre_34_f000037.wav,ko,Chatterbox Multilingual,jane_eyre_34_f000037,train
fake/ko/Chatterbox Multilingual/jane_eyre_34_f000038.wav,ko,Chatterbox Multilingual,jane_eyre_34_f000038,train
fake/ko/Chatterbox Multilingual/jane_eyre_34_f000304.wav,ko,Chatterbox Multilingual,jane_eyre_34_f000304,train
fake/ko/Chatterbox Multilingual/jane_eyre_34_f000313.wav,ko,Chatterbox Multilingual,jane_eyre_34_f000313,train
fake/ko/Chatterbox Multilingual/jane_eyre_34_f000364.wav,ko,Chatterbox Multilingual,jane_eyre_34_f000364,train
fake/ko/Chatterbox Multilingual/jane_eyre_34_f000414.wav,ko,Chatterbox Multilingual,jane_eyre_34_f000414,train
fake/ko/Chatterbox Multilingual/jane_eyre_34_f000436.wav,ko,Chatterbox Multilingual,jane_eyre_34_f000436,train
fake/ko/Chatterbox Multilingual/jane_eyre_35_f000103.wav,ko,Chatterbox Multilingual,jane_eyre_35_f000103,train
fake/ko/Chatterbox Multilingual/jane_eyre_35_f000175.wav,ko,Chatterbox Multilingual,jane_eyre_35_f000175,train
fake/ko/Chatterbox Multilingual/jane_eyre_35_f000194.wav,ko,Chatterbox Multilingual,jane_eyre_35_f000194,train
fake/ko/Chatterbox Multilingual/jane_eyre_35_f000198.wav,ko,Chatterbox Multilingual,jane_eyre_35_f000198,train
fake/ko/Chatterbox Multilingual/jane_eyre_35_f000201.wav,ko,Chatterbox Multilingual,jane_eyre_35_f000201,train
fake/ko/Chatterbox Multilingual/jane_eyre_36_f000087.wav,ko,Chatterbox Multilingual,jane_eyre_36_f000087,valid
fake/ko/Chatterbox Multilingual/jane_eyre_36_f000088.wav,ko,Chatterbox Multilingual,jane_eyre_36_f000088,train
fake/ko/Chatterbox Multilingual/jane_eyre_36_f000186.wav,ko,Chatterbox Multilingual,jane_eyre_36_f000186,train
fake/ko/Chatterbox Multilingual/jane_eyre_37_f000102.wav,ko,Chatterbox Multilingual,jane_eyre_37_f000102,train
fake/ko/Chatterbox Multilingual/jane_eyre_37_f000192.wav,ko,Chatterbox Multilingual,jane_eyre_37_f000192,train
fake/ko/Chatterbox Multilingual/jane_eyre_37_f000198.wav,ko,Chatterbox Multilingual,jane_eyre_37_f000198,train
fake/ko/Chatterbox Multilingual/jane_eyre_37_f000324.wav,ko,Chatterbox Multilingual,jane_eyre_37_f000324,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_01_f000061.wav,ko,Chatterbox Multilingual,midnight_passenger_01_f000061,train
fake/ko/Chatterbox Multilingual/midnight_passenger_01_f000171.wav,ko,Chatterbox Multilingual,midnight_passenger_01_f000171,train
fake/ko/Chatterbox Multilingual/midnight_passenger_02_f000088.wav,ko,Chatterbox Multilingual,midnight_passenger_02_f000088,train
fake/ko/Chatterbox Multilingual/midnight_passenger_02_f000102.wav,ko,Chatterbox Multilingual,midnight_passenger_02_f000102,train
fake/ko/Chatterbox Multilingual/midnight_passenger_02_f000129.wav,ko,Chatterbox Multilingual,midnight_passenger_02_f000129,train
fake/ko/Chatterbox Multilingual/midnight_passenger_02_f000177.wav,ko,Chatterbox Multilingual,midnight_passenger_02_f000177,train
fake/ko/Chatterbox Multilingual/midnight_passenger_02_f000184.wav,ko,Chatterbox Multilingual,midnight_passenger_02_f000184,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_03_f000114.wav,ko,Chatterbox Multilingual,midnight_passenger_03_f000114,train
fake/ko/Chatterbox Multilingual/midnight_passenger_03_f000132.wav,ko,Chatterbox Multilingual,midnight_passenger_03_f000132,train
fake/ko/Chatterbox Multilingual/midnight_passenger_03_f000182.wav,ko,Chatterbox Multilingual,midnight_passenger_03_f000182,train
fake/ko/Chatterbox Multilingual/midnight_passenger_03_f000201.wav,ko,Chatterbox Multilingual,midnight_passenger_03_f000201,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_04_f000226.wav,ko,Chatterbox Multilingual,midnight_passenger_04_f000226,train
fake/ko/Chatterbox Multilingual/midnight_passenger_04_f000269.wav,ko,Chatterbox Multilingual,midnight_passenger_04_f000269,train
fake/ko/Chatterbox Multilingual/midnight_passenger_05_f000065.wav,ko,Chatterbox Multilingual,midnight_passenger_05_f000065,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_05_f000174.wav,ko,Chatterbox Multilingual,midnight_passenger_05_f000174,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_05_f000223.wav,ko,Chatterbox Multilingual,midnight_passenger_05_f000223,train
fake/ko/Chatterbox Multilingual/midnight_passenger_06_f000025.wav,ko,Chatterbox Multilingual,midnight_passenger_06_f000025,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_06_f000027.wav,ko,Chatterbox Multilingual,midnight_passenger_06_f000027,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_06_f000140.wav,ko,Chatterbox Multilingual,midnight_passenger_06_f000140,train
fake/ko/Chatterbox Multilingual/midnight_passenger_06_f000244.wav,ko,Chatterbox Multilingual,midnight_passenger_06_f000244,train
fake/ko/Chatterbox Multilingual/midnight_passenger_07_f000073.wav,ko,Chatterbox Multilingual,midnight_passenger_07_f000073,train
fake/ko/Chatterbox Multilingual/midnight_passenger_07_f000111.wav,ko,Chatterbox Multilingual,midnight_passenger_07_f000111,train
fake/ko/Chatterbox Multilingual/midnight_passenger_07_f000179.wav,ko,Chatterbox Multilingual,midnight_passenger_07_f000179,train
fake/ko/Chatterbox Multilingual/midnight_passenger_08_f000004.wav,ko,Chatterbox Multilingual,midnight_passenger_08_f000004,train
fake/ko/Chatterbox Multilingual/midnight_passenger_08_f000038.wav,ko,Chatterbox Multilingual,midnight_passenger_08_f000038,train
fake/ko/Chatterbox Multilingual/midnight_passenger_08_f000084.wav,ko,Chatterbox Multilingual,midnight_passenger_08_f000084,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_08_f000120.wav,ko,Chatterbox Multilingual,midnight_passenger_08_f000120,train
fake/ko/Chatterbox Multilingual/midnight_passenger_08_f000121.wav,ko,Chatterbox Multilingual,midnight_passenger_08_f000121,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_08_f000182.wav,ko,Chatterbox Multilingual,midnight_passenger_08_f000182,train
fake/ko/Chatterbox Multilingual/midnight_passenger_08_f000203.wav,ko,Chatterbox Multilingual,midnight_passenger_08_f000203,train
fake/ko/Chatterbox Multilingual/midnight_passenger_08_f000218.wav,ko,Chatterbox Multilingual,midnight_passenger_08_f000218,train
fake/ko/Chatterbox Multilingual/midnight_passenger_08_f000238.wav,ko,Chatterbox Multilingual,midnight_passenger_08_f000238,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_08_f000280.wav,ko,Chatterbox Multilingual,midnight_passenger_08_f000280,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_09_f000089.wav,ko,Chatterbox Multilingual,midnight_passenger_09_f000089,train
fake/ko/Chatterbox Multilingual/midnight_passenger_09_f000144.wav,ko,Chatterbox Multilingual,midnight_passenger_09_f000144,train
fake/ko/Chatterbox Multilingual/midnight_passenger_09_f000151.wav,ko,Chatterbox Multilingual,midnight_passenger_09_f000151,train
fake/ko/Chatterbox Multilingual/midnight_passenger_09_f000171.wav,ko,Chatterbox Multilingual,midnight_passenger_09_f000171,train
fake/ko/Chatterbox Multilingual/midnight_passenger_09_f000188.wav,ko,Chatterbox Multilingual,midnight_passenger_09_f000188,train
fake/ko/Chatterbox Multilingual/midnight_passenger_10_f000070.wav,ko,Chatterbox Multilingual,midnight_passenger_10_f000070,train
fake/ko/Chatterbox Multilingual/midnight_passenger_10_f000097.wav,ko,Chatterbox Multilingual,midnight_passenger_10_f000097,train
fake/ko/Chatterbox Multilingual/midnight_passenger_10_f000147.wav,ko,Chatterbox Multilingual,midnight_passenger_10_f000147,train
fake/ko/Chatterbox Multilingual/midnight_passenger_10_f000191.wav,ko,Chatterbox Multilingual,midnight_passenger_10_f000191,train
fake/ko/Chatterbox Multilingual/midnight_passenger_11_f000263.wav,ko,Chatterbox Multilingual,midnight_passenger_11_f000263,train
fake/ko/Chatterbox Multilingual/midnight_passenger_12_f000031.wav,ko,Chatterbox Multilingual,midnight_passenger_12_f000031,train
fake/ko/Chatterbox Multilingual/midnight_passenger_12_f000083.wav,ko,Chatterbox Multilingual,midnight_passenger_12_f000083,train
fake/ko/Chatterbox Multilingual/midnight_passenger_12_f000090.wav,ko,Chatterbox Multilingual,midnight_passenger_12_f000090,train
fake/ko/Chatterbox Multilingual/midnight_passenger_12_f000132.wav,ko,Chatterbox Multilingual,midnight_passenger_12_f000132,train
fake/ko/Chatterbox Multilingual/midnight_passenger_12_f000182.wav,ko,Chatterbox Multilingual,midnight_passenger_12_f000182,train
fake/ko/Chatterbox Multilingual/midnight_passenger_12_f000289.wav,ko,Chatterbox Multilingual,midnight_passenger_12_f000289,train
fake/ko/Chatterbox Multilingual/midnight_passenger_13_f000030.wav,ko,Chatterbox Multilingual,midnight_passenger_13_f000030,train
fake/ko/Chatterbox Multilingual/midnight_passenger_14_f000064.wav,ko,Chatterbox Multilingual,midnight_passenger_14_f000064,train
fake/ko/Chatterbox Multilingual/midnight_passenger_14_f000225.wav,ko,Chatterbox Multilingual,midnight_passenger_14_f000225,train
fake/ko/Chatterbox Multilingual/midnight_passenger_14_f000294.wav,ko,Chatterbox Multilingual,midnight_passenger_14_f000294,train
fake/ko/Chatterbox Multilingual/midnight_passenger_15_f000071.wav,ko,Chatterbox Multilingual,midnight_passenger_15_f000071,valid
fake/ko/Chatterbox Multilingual/midnight_passenger_15_f000086.wav,ko,Chatterbox Multilingual,midnight_passenger_15_f000086,train
fake/ko/Chatterbox Multilingual/midnight_passenger_15_f000095.wav,ko,Chatterbox Multilingual,midnight_passenger_15_f000095,train
fake/ko/Chatterbox Multilingual/midnight_passenger_15_f000100.wav,ko,Chatterbox Multilingual,midnight_passenger_15_f000100,valid
fake/ko/Chatterbox Multilingual/northandsouth_01_f000002.wav,ko,Chatterbox Multilingual,northandsouth_01_f000002,train
fake/ko/Chatterbox Multilingual/northandsouth_01_f000020.wav,ko,Chatterbox Multilingual,northandsouth_01_f000020,train
fake/ko/Chatterbox Multilingual/northandsouth_01_f000054.wav,ko,Chatterbox Multilingual,northandsouth_01_f000054,valid
fake/ko/Chatterbox Multilingual/northandsouth_01_f000109.wav,ko,Chatterbox Multilingual,northandsouth_01_f000109,valid
fake/ko/Chatterbox Multilingual/northandsouth_01_f000118.wav,ko,Chatterbox Multilingual,northandsouth_01_f000118,valid
fake/ko/Chatterbox Multilingual/northandsouth_01_f000142.wav,ko,Chatterbox Multilingual,northandsouth_01_f000142,train
fake/ko/Chatterbox Multilingual/northandsouth_01_f000186.wav,ko,Chatterbox Multilingual,northandsouth_01_f000186,valid
fake/ko/Chatterbox Multilingual/northandsouth_02_f000031.wav,ko,Chatterbox Multilingual,northandsouth_02_f000031,train
fake/ko/Chatterbox Multilingual/northandsouth_02_f000048.wav,ko,Chatterbox Multilingual,northandsouth_02_f000048,train
fake/ko/Chatterbox Multilingual/northandsouth_02_f000064.wav,ko,Chatterbox Multilingual,northandsouth_02_f000064,train
fake/ko/Chatterbox Multilingual/northandsouth_02_f000066.wav,ko,Chatterbox Multilingual,northandsouth_02_f000066,train
fake/ko/Chatterbox Multilingual/northandsouth_03_f000013.wav,ko,Chatterbox Multilingual,northandsouth_03_f000013,train
fake/ko/Chatterbox Multilingual/northandsouth_03_f000016.wav,ko,Chatterbox Multilingual,northandsouth_03_f000016,train
fake/ko/Chatterbox Multilingual/northandsouth_03_f000080.wav,ko,Chatterbox Multilingual,northandsouth_03_f000080,train
fake/ko/Chatterbox Multilingual/northandsouth_03_f000121.wav,ko,Chatterbox Multilingual,northandsouth_03_f000121,train
fake/ko/Chatterbox Multilingual/northandsouth_03_f000134.wav,ko,Chatterbox Multilingual,northandsouth_03_f000134,train
fake/ko/Chatterbox Multilingual/northandsouth_03_f000149.wav,ko,Chatterbox Multilingual,northandsouth_03_f000149,train
fake/ko/Chatterbox Multilingual/northandsouth_03_f000172.wav,ko,Chatterbox Multilingual,northandsouth_03_f000172,train
fake/ko/Chatterbox Multilingual/northandsouth_04_f000046.wav,ko,Chatterbox Multilingual,northandsouth_04_f000046,train
fake/ko/Chatterbox Multilingual/northandsouth_04_f000068.wav,ko,Chatterbox Multilingual,northandsouth_04_f000068,train
fake/ko/Chatterbox Multilingual/northandsouth_04_f000083.wav,ko,Chatterbox Multilingual,northandsouth_04_f000083,train
fake/ko/Chatterbox Multilingual/northandsouth_04_f000103.wav,ko,Chatterbox Multilingual,northandsouth_04_f000103,train
fake/ko/Chatterbox Multilingual/northandsouth_04_f000105.wav,ko,Chatterbox Multilingual,northandsouth_04_f000105,train
fake/ko/Chatterbox Multilingual/northandsouth_04_f000161.wav,ko,Chatterbox Multilingual,northandsouth_04_f000161,train
fake/ko/Chatterbox Multilingual/northandsouth_05_f000122.wav,ko,Chatterbox Multilingual,northandsouth_05_f000122,train
fake/ko/Chatterbox Multilingual/northandsouth_05_f000214.wav,ko,Chatterbox Multilingual,northandsouth_05_f000214,train
fake/ko/Chatterbox Multilingual/northandsouth_05_f000215.wav,ko,Chatterbox Multilingual,northandsouth_05_f000215,train
fake/ko/Chatterbox Multilingual/northandsouth_06_f000063.wav,ko,Chatterbox Multilingual,northandsouth_06_f000063,train
fake/ko/Chatterbox Multilingual/northandsouth_06_f000122.wav,ko,Chatterbox Multilingual,northandsouth_06_f000122,train
fake/ko/Chatterbox Multilingual/northandsouth_07_f000024.wav,ko,Chatterbox Multilingual,northandsouth_07_f000024,train
fake/ko/Chatterbox Multilingual/northandsouth_07_f000144.wav,ko,Chatterbox Multilingual,northandsouth_07_f000144,train
fake/ko/Chatterbox Multilingual/northandsouth_08_f000003.wav,ko,Chatterbox Multilingual,northandsouth_08_f000003,train
fake/ko/Chatterbox Multilingual/northandsouth_08_f000004.wav,ko,Chatterbox Multilingual,northandsouth_08_f000004,train
fake/ko/Chatterbox Multilingual/northandsouth_08_f000027.wav,ko,Chatterbox Multilingual,northandsouth_08_f000027,train
fake/ko/Chatterbox Multilingual/northandsouth_09_f000008.wav,ko,Chatterbox Multilingual,northandsouth_09_f000008,train
fake/ko/Chatterbox Multilingual/northandsouth_09_f000063.wav,ko,Chatterbox Multilingual,northandsouth_09_f000063,train
fake/ko/Chatterbox Multilingual/northandsouth_10_f000038.wav,ko,Chatterbox Multilingual,northandsouth_10_f000038,train
fake/ko/Chatterbox Multilingual/northandsouth_10_f000078.wav,ko,Chatterbox Multilingual,northandsouth_10_f000078,train
fake/ko/Chatterbox Multilingual/northandsouth_10_f000085.wav,ko,Chatterbox Multilingual,northandsouth_10_f000085,train
fake/ko/Chatterbox Multilingual/northandsouth_10_f000150.wav,ko,Chatterbox Multilingual,northandsouth_10_f000150,train
fake/ko/Chatterbox Multilingual/northandsouth_11_f000096.wav,ko,Chatterbox Multilingual,northandsouth_11_f000096,train
fake/ko/Chatterbox Multilingual/northandsouth_11_f000099.wav,ko,Chatterbox Multilingual,northandsouth_11_f000099,valid
fake/ko/Chatterbox Multilingual/northandsouth_11_f000103.wav,ko,Chatterbox Multilingual,northandsouth_11_f000103,valid
fake/ko/Chatterbox Multilingual/northandsouth_12_f000014.wav,ko,Chatterbox Multilingual,northandsouth_12_f000014,train
fake/ko/Chatterbox Multilingual/northandsouth_12_f000024.wav,ko,Chatterbox Multilingual,northandsouth_12_f000024,train
fake/ko/Chatterbox Multilingual/northandsouth_12_f000107.wav,ko,Chatterbox Multilingual,northandsouth_12_f000107,train
fake/ko/Chatterbox Multilingual/northandsouth_13_f000104.wav,ko,Chatterbox Multilingual,northandsouth_13_f000104,train
fake/ko/Chatterbox Multilingual/northandsouth_13_f000105.wav,ko,Chatterbox Multilingual,northandsouth_13_f000105,train
fake/ko/Chatterbox Multilingual/northandsouth_14_f000027.wav,ko,Chatterbox Multilingual,northandsouth_14_f000027,train
fake/ko/Chatterbox Multilingual/northandsouth_15_f000158.wav,ko,Chatterbox Multilingual,northandsouth_15_f000158,train
fake/ko/Chatterbox Multilingual/northandsouth_15_f000178.wav,ko,Chatterbox Multilingual,northandsouth_15_f000178,train
fake/ko/Chatterbox Multilingual/northandsouth_15_f000196.wav,ko,Chatterbox Multilingual,northandsouth_15_f000196,train
fake/ko/Chatterbox Multilingual/northandsouth_15_f000207.wav,ko,Chatterbox Multilingual,northandsouth_15_f000207,train
fake/ko/Chatterbox Multilingual/northandsouth_15_f000265.wav,ko,Chatterbox Multilingual,northandsouth_15_f000265,train
fake/ko/Chatterbox Multilingual/northandsouth_16_f000098.wav,ko,Chatterbox Multilingual,northandsouth_16_f000098,train
fake/ko/Chatterbox Multilingual/northandsouth_17_f000084.wav,ko,Chatterbox Multilingual,northandsouth_17_f000084,train
fake/ko/Chatterbox Multilingual/northandsouth_17_f000151.wav,ko,Chatterbox Multilingual,northandsouth_17_f000151,train
fake/ko/Chatterbox Multilingual/northandsouth_18_f000023.wav,ko,Chatterbox Multilingual,northandsouth_18_f000023,train
fake/ko/Chatterbox Multilingual/northandsouth_19_f000022.wav,ko,Chatterbox Multilingual,northandsouth_19_f000022,train
fake/ko/Chatterbox Multilingual/northandsouth_19_f000052.wav,ko,Chatterbox Multilingual,northandsouth_19_f000052,train
fake/ko/Chatterbox Multilingual/northandsouth_19_f000096.wav,ko,Chatterbox Multilingual,northandsouth_19_f000096,train
fake/ko/Chatterbox Multilingual/northandsouth_20_f000128.wav,ko,Chatterbox Multilingual,northandsouth_20_f000128,train
fake/ko/Chatterbox Multilingual/northandsouth_21_f000040.wav,ko,Chatterbox Multilingual,northandsouth_21_f000040,train
fake/ko/Chatterbox Multilingual/northandsouth_21_f000060.wav,ko,Chatterbox Multilingual,northandsouth_21_f000060,train
fake/ko/Chatterbox Multilingual/northandsouth_21_f000077.wav,ko,Chatterbox Multilingual,northandsouth_21_f000077,train
fake/ko/Chatterbox Multilingual/northandsouth_22_f000051.wav,ko,Chatterbox Multilingual,northandsouth_22_f000051,valid
fake/ko/Chatterbox Multilingual/northandsouth_22_f000054.wav,ko,Chatterbox Multilingual,northandsouth_22_f000054,train
fake/ko/Chatterbox Multilingual/northandsouth_22_f000151.wav,ko,Chatterbox Multilingual,northandsouth_22_f000151,train
fake/ko/Chatterbox Multilingual/northandsouth_22_f000156.wav,ko,Chatterbox Multilingual,northandsouth_22_f000156,train
fake/ko/Chatterbox Multilingual/northandsouth_22_f000198.wav,ko,Chatterbox Multilingual,northandsouth_22_f000198,train
fake/ko/Chatterbox Multilingual/northandsouth_22_f000202.wav,ko,Chatterbox Multilingual,northandsouth_22_f000202,train
fake/ko/Chatterbox Multilingual/northandsouth_22_f000228.wav,ko,Chatterbox Multilingual,northandsouth_22_f000228,train
fake/ko/Chatterbox Multilingual/northandsouth_23_f000117.wav,ko,Chatterbox Multilingual,northandsouth_23_f000117,valid
fake/ko/Chatterbox Multilingual/northandsouth_24_f000010.wav,ko,Chatterbox Multilingual,northandsouth_24_f000010,train
fake/ko/Chatterbox Multilingual/northandsouth_24_f000018.wav,ko,Chatterbox Multilingual,northandsouth_24_f000018,train
fake/ko/Chatterbox Multilingual/northandsouth_25_f000100.wav,ko,Chatterbox Multilingual,northandsouth_25_f000100,train
fake/ko/Chatterbox Multilingual/northandsouth_26_f000106.wav,ko,Chatterbox Multilingual,northandsouth_26_f000106,train
fake/ko/Chatterbox Multilingual/northandsouth_27_f000009.wav,ko,Chatterbox Multilingual,northandsouth_27_f000009,train
fake/ko/Chatterbox Multilingual/northandsouth_27_f000053.wav,ko,Chatterbox Multilingual,northandsouth_27_f000053,train
fake/ko/Chatterbox Multilingual/northandsouth_27_f000117.wav,ko,Chatterbox Multilingual,northandsouth_27_f000117,train
fake/ko/Chatterbox Multilingual/northandsouth_27_f000125.wav,ko,Chatterbox Multilingual,northandsouth_27_f000125,train
fake/ko/Chatterbox Multilingual/northandsouth_28_f000120.wav,ko,Chatterbox Multilingual,northandsouth_28_f000120,train
fake/ko/Chatterbox Multilingual/northandsouth_28_f000316.wav,ko,Chatterbox Multilingual,northandsouth_28_f000316,train
fake/ko/Chatterbox Multilingual/northandsouth_29_f000035.wav,ko,Chatterbox Multilingual,northandsouth_29_f000035,train
fake/ko/Chatterbox Multilingual/northandsouth_29_f000061.wav,ko,Chatterbox Multilingual,northandsouth_29_f000061,train
fake/ko/Chatterbox Multilingual/northandsouth_29_f000095.wav,ko,Chatterbox Multilingual,northandsouth_29_f000095,train
fake/ko/Chatterbox Multilingual/northandsouth_30_f000029.wav,ko,Chatterbox Multilingual,northandsouth_30_f000029,train
fake/ko/Chatterbox Multilingual/northandsouth_30_f000053.wav,ko,Chatterbox Multilingual,northandsouth_30_f000053,train
fake/ko/Chatterbox Multilingual/northandsouth_30_f000117.wav,ko,Chatterbox Multilingual,northandsouth_30_f000117,valid
fake/ko/Chatterbox Multilingual/northandsouth_31_f000167.wav,ko,Chatterbox Multilingual,northandsouth_31_f000167,train
fake/ko/Chatterbox Multilingual/northandsouth_32_f000022.wav,ko,Chatterbox Multilingual,northandsouth_32_f000022,train
fake/ko/Chatterbox Multilingual/northandsouth_33_f000039.wav,ko,Chatterbox Multilingual,northandsouth_33_f000039,train
